0	8.000000
1	5.000000
2	14.000000
3	13.000000
4	9.000000
5	25.000000
6	13.000000
7	8.000000
8	16.000000
9	16.000000
10	19.000000
11	6.000000
12	14.000000
13	18.000000
14	16.000000
15	19.000000
16	24.000000
17	20.000000
18	12.000000
19	14.000000
20	11.000000
21	11.000000
22	14.000000
23	7.000000
24	17.000000
25	19.000000
26	18.000000
27	19.000000
28	8.000000
29	9.000000
30	29.000000
31	18.000000
32	21.000000
33	16.000000
34	11.000000
35	12.000000
36	14.000000
37	6.000000
38	11.000000
39	12.000000
40	9.000000
41	29.000000
42	16.000000
43	20.000000
44	5.000000
45	18.000000
46	24.000000
47	19.000000
48	17.000000
49	10.000000
50	4.000000
51	15.000000
52	12.000000
53	3.000000
54	0.000000
55	5.000000
56	26.000000
57	9.000000
58	10.000000
59	8.000000
60	17.000000
61	9.000000
62	15.000000
63	17.000000
64	17.000000
65	22.000000
66	11.000000
67	21.000000
68	11.000000
69	13.000000
70	9.000000
71	13.000000
72	18.000000
73	13.000000
74	9.000000
75	7.000000
76	15.000000
77	16.000000
78	2.000000
79	11.000000
80	18.000000
81	25.000000
82	2.000000
83	2.000000
84	7.000000
85	21.000000
86	6.000000
87	22.000000
88	9.000000
89	18.000000
90	9.000000
91	3.000000
92	7.000000
93	14.000000
94	8.000000
95	14.000000
96	20.000000
97	8.000000
98	30.000000
99	29.000000
100	19.000000
101	18.000000
102	8.000000
103	1.000000
104	15.000000
105	14.000000
106	10.000000
107	7.000000
108	15.000000
109	7.000000
110	4.000000
111	13.000000
112	10.000000
113	7.000000
114	14.000000
115	19.000000
116	9.000000
117	14.000000
118	30.000000
119	12.000000
120	7.000000
121	13.000000
122	5.000000
123	17.000000
124	24.000000
125	12.000000
126	11.000000
127	5.000000
128	6.000000
129	10.000000
130	6.000000
131	16.000000
132	6.000000
133	11.000000
134	20.000000
135	12.000000
136	17.000000
137	14.000000
138	15.000000
139	8.000000
140	11.000000
141	3.000000
142	8.000000
143	8.000000
144	22.000000
145	23.000000
146	10.000000
147	10.000000
148	8.000000
149	27.000000
150	9.000000
151	1.000000
152	17.000000
153	13.000000
154	2.000000
155	23.000000
156	20.000000
157	7.000000
158	21.000000
159	19.000000
160	7.000000
161	0.000000
162	13.000000
163	11.000000
164	12.000000
165	6.000000
166	11.000000
167	15.000000
168	6.000000
169	31.000000
170	15.000000
171	14.000000
172	3.000000
173	8.000000
174	13.000000
175	20.000000
176	11.000000
177	1.000000
178	12.000000
179	3.000000
180	8.000000
181	9.000000
182	15.000000
183	9.000000
184	7.000000
185	18.000000
186	8.000000
187	16.000000
188	23.000000
189	6.000000
190	15.000000
191	18.000000
192	8.000000
193	4.000000
194	5.000000
195	10.000000
196	11.000000
197	14.000000
198	4.000000
199	9.000000
200	0.000000
201	0.000000
202	5.000000
203	13.000000
204	8.000000
205	17.000000
206	6.000000
207	6.000000
208	11.000000
209	23.000000
210	17.000000
211	14.000000
212	15.000000
213	7.000000
214	13.000000
215	14.000000
216	16.000000
217	16.000000
218	14.000000
219	13.000000
220	19.000000
221	5.000000
222	7.000000
223	17.000000
224	10.000000
225	14.000000
226	8.000000
227	14.000000
228	14.000000
229	21.000000
230	14.000000
231	10.000000
232	6.000000
233	20.000000
234	17.000000
235	8.000000
236	17.000000
237	8.000000
238	16.000000
239	15.000000
240	14.000000
241	16.000000
242	11.000000
243	8.000000
244	8.000000
245	5.000000
246	13.000000
247	11.000000
248	9.000000
249	12.000000
250	19.000000
251	15.000000
252	11.000000
253	11.000000
254	14.000000
255	15.000000
256	17.000000
257	8.000000
258	16.000000
259	1.000000
260	24.000000
261	12.000000
262	4.000000
263	14.000000
264	8.000000
265	21.000000
266	3.000000
267	10.000000
268	7.000000
269	29.000000
270	14.000000
271	8.000000
272	3.000000
273	11.000000
274	9.000000
275	15.000000
276	13.000000
277	19.000000
278	7.000000
279	8.000000
280	19.000000
281	7.000000
282	7.000000
283	7.000000
284	3.000000
285	1.000000
286	14.000000
287	8.000000
288	4.000000
289	2.000000
290	2.000000
291	6.000000
292	0.000000
293	0.000000
294	8.000000
295	10.000000
296	18.000000
297	0.000000
298	8.000000
299	0.000000
300	16.000000
301	12.000000
302	6.000000
303	14.000000
304	13.000000
305	21.000000
306	12.000000
307	14.000000
308	1.000000
309	11.000000
310	9.000000
311	4.000000
312	11.000000
313	13.000000
314	12.000000
315	11.000000
316	2.000000
317	11.000000
318	10.000000
319	8.000000
320	11.000000
321	4.000000
322	11.000000
323	15.000000
324	20.000000
325	8.000000
326	9.000000
327	12.000000
328	7.000000
329	16.000000
330	9.000000
331	11.000000
332	6.000000
333	6.000000
334	5.000000
335	5.000000
336	6.000000
337	7.000000
338	14.000000
339	7.000000
340	20.000000
341	-1.000000
342	15.000000
343	12.000000
344	1.000000
345	1.000000
346	5.000000
347	11.000000
348	7.000000
349	7.000000
350	20.000000
351	13.000000
352	7.000000
353	14.000000
354	18.000000
355	15.000000
356	10.000000
357	8.000000
358	7.000000
359	9.000000
360	23.000000
361	12.000000
362	13.000000
363	11.000000
364	14.000000
365	10.000000
366	14.000000
367	14.000000
368	9.000000
369	24.000000
370	18.000000
371	25.000000
372	12.000000
373	15.000000
374	5.000000
375	7.000000
376	4.000000
377	14.000000
378	14.000000
379	7.000000
380	9.000000
381	5.000000
382	14.000000
383	4.000000
384	6.000000
385	10.000000
386	8.000000
387	6.000000
388	4.000000
389	7.000000
390	11.000000
391	10.000000
392	7.000000
393	13.000000
394	5.000000
395	1.000000
396	16.000000
397	9.000000
398	10.000000
399	16.000000
400	22.000000
401	8.000000
402	22.000000
403	5.000000
404	7.000000
405	16.000000
406	6.000000
407	14.000000
408	0.000000
409	8.000000
410	10.000000
411	23.000000
412	14.000000
413	15.000000
414	12.000000
415	34.000000
416	9.000000
417	7.000000
418	19.000000
419	13.000000
420	9.000000
421	6.000000
422	14.000000
423	11.000000
424	4.000000
425	10.000000
426	6.000000
427	1.000000
428	19.000000
429	16.000000
430	4.000000
431	13.000000
432	15.000000
433	8.000000
434	11.000000
435	9.000000
436	10.000000
437	9.000000
438	17.000000
439	16.000000
440	18.000000
441	5.000000
442	12.000000
443	10.000000
444	6.000000
445	11.000000
446	10.000000
447	8.000000
448	10.000000
449	13.000000
450	14.000000
451	11.000000
452	11.000000
453	10.000000
454	12.000000
455	14.000000
456	12.000000
457	5.000000
458	7.000000
459	15.000000
460	4.000000
461	23.000000
462	28.000000
463	5.000000
464	9.000000
465	14.000000
466	6.000000
467	6.000000
468	9.000000
469	31.000000
470	9.000000
471	8.000000
472	4.000000
473	10.000000
474	7.000000
475	7.000000
476	11.000000
477	6.000000
478	-1.000000
479	8.000000
480	3.000000
481	12.000000
482	5.000000
483	11.000000
484	17.000000
485	14.000000
486	15.000000
487	24.000000
488	2.000000
489	9.000000
490	5.000000
491	9.000000
492	2.000000
493	9.000000
494	2.000000
495	11.000000
496	14.000000
497	10.000000
498	6.000000
499	9.000000
500	3.000000
501	4.000000
502	17.000000
503	16.000000
504	2.000000
505	9.000000
506	13.000000
507	9.000000
508	16.000000
509	8.000000
510	5.000000
511	8.000000
512	7.000000
513	7.000000
514	9.000000
515	3.000000
516	20.000000
517	14.000000
518	18.000000
519	6.000000
520	6.000000
521	11.000000
522	4.000000
523	17.000000
524	12.000000
525	9.000000
526	21.000000
527	12.000000
528	13.000000
529	3.000000
530	3.000000
531	18.000000
532	1.000000
533	22.000000
534	17.000000
535	17.000000
536	11.000000
537	14.000000
538	6.000000
539	1.000000
540	11.000000
541	6.000000
542	9.000000
543	29.000000
544	2.000000
545	8.000000
546	21.000000
547	9.000000
548	4.000000
549	3.000000
550	5.000000
551	7.000000
552	9.000000
553	6.000000
554	0.000000
555	5.000000
556	8.000000
557	4.000000
558	15.000000
559	7.000000
560	8.000000
561	12.000000
562	20.000000
563	8.000000
564	7.000000
565	0.000000
566	9.000000
567	8.000000
568	7.000000
569	16.000000
570	2.000000
571	10.000000
572	1.000000
573	30.000000
574	16.000000
575	10.000000
576	7.000000
577	3.000000
578	18.000000
579	13.000000
580	8.000000
581	10.000000
582	13.000000
583	10.000000
584	17.000000
585	3.000000
586	10.000000
587	2.000000
588	12.000000
589	2.000000
590	6.000000
591	11.000000
592	8.000000
593	6.000000
594	10.000000
595	13.000000
596	11.000000
597	10.000000
598	14.000000
599	10.000000
600	13.000000
601	14.000000
602	13.000000
603	13.000000
604	17.000000
605	4.000000
606	13.000000
607	14.000000
608	19.000000
609	10.000000
610	14.000000
611	11.000000
612	13.000000
613	15.000000
614	18.000000
615	22.000000
616	13.000000
617	27.000000
618	18.000000
619	16.000000
620	8.000000
621	13.000000
622	11.000000
623	11.000000
624	6.000000
625	12.000000
626	16.000000
627	9.000000
628	11.000000
629	16.000000
630	17.000000
631	3.000000
632	11.000000
633	6.000000
634	6.000000
635	13.000000
636	4.000000
637	13.000000
638	16.000000
639	17.000000
640	6.000000
641	3.000000
642	11.000000
643	6.000000
644	2.000000
645	11.000000
646	5.000000
647	16.000000
648	7.000000
649	13.000000
650	9.000000
651	6.000000
652	13.000000
653	17.000000
654	11.000000
655	8.000000
656	6.000000
657	14.000000
658	13.000000
659	3.000000
660	8.000000
661	12.000000
662	15.000000
663	11.000000
664	3.000000
665	14.000000
666	17.000000
667	13.000000
668	6.000000
669	2.000000
670	9.000000
671	6.000000
672	5.000000
673	15.000000
674	17.000000
675	9.000000
676	10.000000
677	13.000000
678	6.000000
679	19.000000
680	23.000000
681	3.000000
682	3.000000
683	4.000000
684	12.000000
685	15.000000
686	4.000000
687	5.000000
688	14.000000
689	9.000000
690	8.000000
691	10.000000
692	6.000000
693	6.000000
694	19.000000
695	2.000000
696	4.000000
697	7.000000
698	11.000000
699	1.000000
700	14.000000
701	11.000000
702	10.000000
703	5.000000
704	4.000000
705	12.000000
706	10.000000
707	11.000000
708	5.000000
709	10.000000
710	15.000000
711	4.000000
712	15.000000
713	7.000000
714	13.000000
715	14.000000
716	12.000000
717	10.000000
718	8.000000
719	4.000000
720	4.000000
721	6.000000
722	15.000000
723	10.000000
724	8.000000
725	3.000000
726	9.000000
727	11.000000
728	16.000000
729	8.000000
730	8.000000
731	11.000000
732	6.000000
733	14.000000
734	10.000000
735	4.000000
736	14.000000
737	12.000000
738	14.000000
739	31.000000
740	14.000000
741	6.000000
742	21.000000
743	6.000000
744	14.000000
745	8.000000
746	4.000000
747	11.000000
748	11.000000
749	1.000000
750	2.000000
751	8.000000
752	11.000000
753	5.000000
754	9.000000
755	8.000000
756	9.000000
757	15.000000
758	11.000000
759	18.000000
760	22.000000
761	14.000000
762	7.000000
763	0.000000
764	15.000000
765	4.000000
766	5.000000
767	13.000000
768	16.000000
769	12.000000
770	15.000000
771	10.000000
772	19.000000
773	11.000000
774	9.000000
775	13.000000
776	17.000000
777	10.000000
778	9.000000
779	8.000000
780	14.000000
781	5.000000
782	14.000000
783	10.000000
784	18.000000
785	11.000000
786	14.000000
787	9.000000
788	9.000000
789	10.000000
790	15.000000
791	12.000000
792	3.000000
793	9.000000
794	3.000000
795	10.000000
796	12.000000
797	18.000000
798	14.000000
799	7.000000
800	11.000000
801	14.000000
802	24.000000
803	7.000000
804	4.000000
805	20.000000
806	9.000000
807	16.000000
808	7.000000
809	6.000000
810	14.000000
811	14.000000
812	9.000000
813	6.000000
814	8.000000
815	12.000000
816	7.000000
817	8.000000
818	15.000000
819	4.000000
820	8.000000
821	15.000000
822	16.000000
823	17.000000
824	4.000000
825	15.000000
826	9.000000
827	14.000000
828	10.000000
829	8.000000
830	2.000000
831	9.000000
832	7.000000
833	14.000000
834	3.000000
835	12.000000
836	9.000000
837	10.000000
838	15.000000
839	4.000000
840	13.000000
841	-2.000000
842	11.000000
843	3.000000
844	6.000000
845	6.000000
846	9.000000
847	7.000000
848	19.000000
849	11.000000
850	7.000000
851	11.000000
852	10.000000
853	14.000000
854	7.000000
855	5.000000
856	6.000000
857	7.000000
858	0.000000
859	4.000000
860	6.000000
861	9.000000
862	9.000000
863	11.000000
864	10.000000
865	1.000000
866	2.000000
867	8.000000
868	5.000000
869	9.000000
870	19.000000
871	13.000000
872	7.000000
873	12.000000
874	22.000000
875	5.000000
876	3.000000
877	9.000000
878	16.000000
879	7.000000
880	5.000000
881	11.000000
882	4.000000
883	8.000000
884	7.000000
885	9.000000
886	3.000000
887	3.000000
888	12.000000
889	6.000000
890	5.000000
891	3.000000
892	11.000000
893	11.000000
894	6.000000
895	12.000000
896	10.000000
897	0.000000
898	10.000000
899	2.000000
900	10.000000
901	9.000000
902	9.000000
903	2.000000
904	13.000000
905	12.000000
906	7.000000
907	10.000000
908	2.000000
909	0.000000
910	12.000000
911	5.000000
912	12.000000
913	2.000000
914	9.000000
915	15.000000
916	4.000000
917	15.000000
918	8.000000
919	10.000000
920	6.000000
921	6.000000
922	4.000000
923	7.000000
924	15.000000
925	15.000000
926	9.000000
927	11.000000
928	9.000000
929	13.000000
930	8.000000
931	5.000000
932	10.000000
933	6.000000
934	3.000000
935	10.000000
936	4.000000
937	7.000000
938	20.000000
939	14.000000
940	11.000000
941	9.000000
942	15.000000
943	15.000000
944	16.000000
945	4.000000
946	12.000000
947	6.000000
948	3.000000
949	3.000000
950	7.000000
951	21.000000
952	13.000000
953	9.000000
954	8.000000
955	9.000000
956	10.000000
957	8.000000
958	12.000000
959	10.000000
960	9.000000
961	6.000000
962	5.000000
963	12.000000
964	14.000000
965	10.000000
966	4.000000
967	3.000000
968	12.000000
969	8.000000
970	9.000000
971	9.000000
972	9.000000
973	7.000000
974	10.000000
975	10.000000
976	10.000000
977	5.000000
978	7.000000
979	12.000000
980	13.000000
981	10.000000
982	10.000000
983	6.000000
984	11.000000
985	10.000000
986	10.000000
987	8.000000
988	2.000000
989	4.000000
990	6.000000
991	17.000000
992	9.000000
993	20.000000
994	6.000000
995	10.000000
996	13.000000
997	14.000000
998	12.000000
999	11.000000
1000	1.000000
1001	10.000000
1002	8.000000
1003	5.000000
1004	10.000000
1005	12.000000
1006	7.000000
1007	6.000000
1008	7.000000
1009	14.000000
1010	12.000000
1011	2.000000
1012	11.000000
1013	15.000000
1014	7.000000
1015	20.000000
1016	7.000000
1017	15.000000
1018	13.000000
1019	21.000000
1020	2.000000
1021	6.000000
1022	5.000000
1023	6.000000
1024	6.000000
1025	19.000000
1026	13.000000
1027	9.000000
1028	9.000000
1029	4.000000
1030	15.000000
